DEVISION_CODE;Date;CodeClient;NANClienS;Categorie;AdrIssI;CodePostal;Ville;Pays;CodeLangue;Telephone;Email;NumeroFacture;DateFacture;DateEcheance;Ecriture;Devise;Montant
DEV2;7/10/14 13:30;2577;KCIE GREGAIRE XEVIER (IESIS);GROUP1;AVIMEI IEKIMI MASCAEX 725;6001;MARCINELLE;BE;FRA;0032/71365408; ;TA482222;24/09/14;23/11/14;372122;EUR;324,74
DEV2;7/10/14 13:30;2595;EKASHEEK AASSERWICK NV;GROUP1;STRAKATIJSTRAAT 2;2235*1;HOUTVENNE;BE;NED;0032/16698494; ;TA468900;10/09/14;10/10/14;368900;EUR;452,48
DEV2;7/10/14 13:30;2592;EKAS JALEIN NEELBERGHS;GROUP1;HASSIJTSIBAAM 51;3290*1;DEURNE-BIJ-DIEST;BE;NED;0032/13662211; ;TA468902;10/09/14;10/10/14;368901;EUR;120,7
DEV2;7/10/14 13:30;2592;EKAS JALEIN NEELBERGHS;GROUP1;HASSIJTSIBAAM 51;3290*1;DEURNE-BIJ-DIEST;BE;NED;0032/13662211; ;TA468902;10/09/14;10/10/14;368902;EUR;280,9
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA464868;19/08/14;18/09/14;364758;EUR;586,53
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA468904;10/09/14;10/10/14;368903;EUR;380,07
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA480824;18/09/14;18/10/14;370814;EUR;96,75
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA480826;18/09/14;18/10/14;370815;EUR;450,61
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA482496;22/09/14;22/10/14;371396;EUR;944,89
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA484482;29/09/14;29/10/14;373382;EUR;895,64
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA446992;29/09/14;29/09/14;445992;EUR;-28,65
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA484628;30/09/14;30/10/14;373627;EUR;454,94
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA484628;30/09/14;30/10/14;373628;EUR;1296,15
DEV2;7/10/14 13:30;2599;ESS ENSWERKSE SERN.SSICHSING;GROUP1;IJISABITHJAAM 156;2600;BERCHEM (ANTWERPEN);BE;NED; ; ;TA484628;6/10/14;5/11/14;374628;EUR;509,64
DEV2;7/10/14 13:30;2592;EKAS R. SSEES;GROUP1;DARTSSTRAAT 76;3294;MOLENSTEDE;BE;NED;0032/13312093; ;2X446846;17/03/14;17/03/14;S00014063;EUR;-657,7
DEV2;7/10/14 13:30;2592;EKAS R. SSEES;GROUP1;DARTSSTRAAT 76;3294;MOLENSTEDE;BE;NED;0032/13312093; ;TA468904;10/09/14;10/10/14;368904;EUR;271,4
DEV2;7/10/14 13:30;2592;EKAS R. SSEES;GROUP1;DARTSSTRAAT 76;3294;MOLENSTEDE;BE;NED;0032/13312093; ;TA480268;16/09/14;16/10/14;370158;EUR;416,15
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230;WETTEREN;BE;NED;0032/93690412; ;SUR446248;30/12/13;30/12/13;S00013288;EUR;-18
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;2X446848;9/04/14;9/04/14;S00014079;EUR;-786,27
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;4X446848;23/04/14;23/04/14;S00014093;EUR;-786,27
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;TA442886;7/05/14;6/06/14;442775;EUR;-41,26
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;2X426269;18/06/14;18/06/14;B00014114;EUR;-1131,81
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;TA468942;3/09/14;3/10/14;367942;EUR;589,02
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;TA468944;3/09/14;3/10/14;367943;EUR;152,8
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;TA482224;24/09/14;24/10/14;372123;EUR;92,78
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;TA482462;25/09/14;25/10/14;372462;EUR;37,75
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;TA484640;30/09/14;30/10/14;373630;EUR;426,9
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;TA484642;30/09/14;30/10/14;373631;EUR;21,97
DEV2;7/10/14 13:30;2592;EKAS VERENNE CESIER NV;GROUP1;KIRKSTRAAT 35;9230*3;WETTEREN;BE;NED;0032/93690412; ;TA484062;2/10/14;1/11/14;374062;EUR;55,55
DEV2;7/10/14 13:30;2599;EKAS KELLES BVBE;GROUP1;DART 21;9310*4;MOORSEL;BE;NED;0032/53779989; ;TA468699;9/09/14;9/10/14;368699;EUR;698,92
DEV2;7/10/14 13:30;2599;EKAS KELLES BVBE;GROUP1;DART 21;9310*4;MOORSEL;BE;NED;0032/53779989; ;TA446646;17/09/14;17/09/14;445636;EUR;-50,07
DEV2;7/10/14 13:30;2599;EKAS KELLES BVBE;GROUP1;DART 21;9310*4;MOORSEL;BE;NED;0032/53779989; ;TA480826;18/09/14;18/10/14;370816;EUR;172,44
DEV2;7/10/14 13:30;2599;EKAS KELLES BVBE;GROUP1;DART 21;9310*4;MOORSEL;BE;NED;0032/53779989; ;TA480828;18/09/14;18/10/14;370817;EUR;494,3
DEV2;7/10/14 13:30;2599;EKAS KELLES BVBE;GROUP1;DART 21;9310*4;MOORSEL;BE;NED;0032/53779989; ;TA482464;25/09/14;25/10/14;372463;EUR;32,29
DEV2;7/10/14 13:30;2599;EKAS KELLES BVBE;GROUP1;DART 21;9310*4;MOORSEL;BE;NED;0032/53779989; ;TA484466;3/10/14;2/11/14;374355;EUR;496,76
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA466624;22/08/14;21/10/14;365514;EUR;425,62
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA466869;25/08/14;24/10/14;365859;EUR;145,14
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA466860;25/08/14;24/10/14;365860;EUR;212,03
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA466862;25/08/14;24/10/14;365861;EUR;105,27
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA468906;10/09/14;9/11/14;368905;EUR;76,12
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA480828;18/09/14;17/11/14;370818;EUR;280,88
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA482224;24/09/14;23/11/14;372124;EUR;51,98
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA484064;2/10/14;1/12/14;374063;EUR;40,11
DEV2;7/10/14 13:30;2299;KCIE SREISURE (IESIS);GROUP1;REI J.HAKMAEJ 1;1350*8;ORP-LE-GRAND;BE;FRA;0032/19535001; ;TA484064;2/10/14;1/12/14;374064;EUR;27,78
DEV2;7/10/14 13:30;2292;EKAS NDD NV;GROUP1;ZWIVIKIMSISTRAAT 38;8500;KORTRIJK;BE;NED;0032/56212774; ;2X 228966;22/06/10;22/06/10;B00010120;EUR;-34,63
DEV2;7/10/14 13:30;2292;EKAS NDD NV;GROUP1;ZWIVIKIMSISTRAAT 38;8500;KORTRIJK;BE;NED;0032/56212774; ;TAB292092;13/10/10;13/10/10;192091;EUR;-704,15
DEV2;7/10/14 13:30;2292;EKAS NDD NV;GROUP1;ZWIVIKIMSISTRAAT 38;8500;KORTRIJK;BE;NED;0032/56212774; ;TAB290094;2/02/11;2/02/11;290093;EUR;-58,01
DEV2;7/10/14 13:30;2292;EKAS NDD NV;GROUP1;ZWIVIKIMSISTRAAT 38;8500;KORTRIJK;BE;NED;0032/56212774; ;TAB292828;13/09/11;13/09/11;291718;EUR;-43,27
DEV2;7/10/14 13:30;2292;EKAS NDD NV;GROUP1;ZWIVIKIMSISTRAAT 38;8500;KORTRIJK;BE;NED;0032/56212774; ;TAB292888;10/10/11;10/10/11;291888;EUR;-8,74
DEV2;7/10/14 13:30;2292;EKAS NDD NV;GROUP1;ZWIVIKIMSISTRAAT 38;8500;KORTRIJK;BE;NED;0032/56212774; ;TA462408;30/06/14;30/07/14;361307;EUR;974,08
DEV2;7/10/14 13:30;2297;NIDEC INNA;GROUP4;REI IDMAMD JAFFIMIER 9;1300;LIMAL;BE;FRA;0032/10413783; ;TA468906;10/09/14;10/10/14;368906;EUR;282,15
DEV2;7/10/14 13:30;2297;NIDEC INNA;GROUP4;REI IDMAMD JAFFIMIER 9;1300;LIMAL;BE;FRA;0032/10413783; ;TA482498;22/09/14;22/10/14;371397;EUR;211,2
DEV2;7/10/14 13:30;2297;NIDEC INNA;GROUP4;REI IDMAMD JAFFIMIER 9;1300;LIMAL;BE;FRA;0032/10413783; ;TA482464;25/09/14;25/10/14;372464;EUR;54,18
DEV2;7/10/14 13:30;2299;EKAS KESSENANS BVBE;GROUP1;HAAKSTRAAT 23;1930;ZAVENTEM;BE;NED;0032/27200571; ;TA484466;3/10/14;2/11/14;374356;EUR;49,15
DEV2;7/10/14 13:30;2232;EKAS S. DECUYKERE BVBE;GROUP1;CITRAIMBAMIMJAAM 56;1020;LAEKEN;BE;NED;0032/24795533; ;TA482866;23/09/14;23/10/14;371756;EUR;337,99
DEV2;7/10/14 13:30;2253;KCIE DU SECRE CAEUR;GROUP1;CHAESSII DI RIMAIX 48;7500;TOURNAI;BE;FRA;0032/69224625; ;TA469444;13/06/14;13/07/14;359443;EUR;740,06
DEV2;7/10/14 13:30;2253;KCIE DU SECRE CAEUR;GROUP1;CHAESSII DI RIMAIX 48;7500;TOURNAI;BE;FRA;0032/69224625; ;TA469264;11/09/14;11/10/14;369153;EUR;262,41
DEV2;7/10/14 13:30;2255;KCIE DU BAN EIR;GROUP1;AVIMEI D ITTIRBIIK 402;1070;ANDERLECHT;BE;FRA;0032/25228559; ;TA468908;10/09/14;10/10/14;368907;EUR;148,22
DEV2;7/10/14 13:30;2227;EKAS KIQUEUR BVBE;GROUP1;ISSIMHAETSTRAAT 239;2950;KAPELLEN (ANTWERPEN);BE;NED;0032/36647649; ;TA469264;11/09/14;11/10/14;369154;EUR;96,83
DEV2;7/10/14 13:30;2227;EKAS KIQUEUR BVBE;GROUP1;ISSIMHAETSTRAAT 239;2950;KAPELLEN (ANTWERPEN);BE;NED;0032/36647649; ;TA469266;11/09/14;11/10/14;369155;EUR;189,52
DEV2;7/10/14 13:30;2227;EKAS KIQUEUR BVBE;GROUP1;ISSIMHAETSTRAAT 239;2950;KAPELLEN (ANTWERPEN);BE;NED;0032/36647649; ;TA482466;25/09/14;25/10/14;372465;EUR;34,31
DEV2;7/10/14 13:30;2279;EKAS LERAY BVBE (IESIS);GROUP1;TRAYIMTIMHAFJAAM 17;2600;BERCHEM (ANTWERPEN);BE;NED;0032/37760561; ;TA466626;22/08/14;21/10/14;365515;EUR;331,9
DEV2;7/10/14 13:30;2279;EKAS LERAY BVBE (IESIS);GROUP1;TRAYIMTIMHAFJAAM 17;2600;BERCHEM (ANTWERPEN);BE;NED;0032/37760561; ;TA466868;25/08/14;24/10/14;365867;EUR;227,53
DEV2;7/10/14 13:30;2279;EKAS LERAY BVBE (IESIS);GROUP1;TRAYIMTIMHAFJAAM 17;2600;BERCHEM (ANTWERPEN);BE;NED;0032/37760561; ;TA466868;25/08/14;24/10/14;365868;EUR;163,24
DEV2;7/10/14 13:30;2279;EKAS LERAY BVBE (IESIS);GROUP1;TRAYIMTIMHAFJAAM 17;2600;BERCHEM (ANTWERPEN);BE;NED;0032/37760561; ;TA468908;10/09/14;9/11/14;368908;EUR;139,28
DEV2;7/10/14 13:30;2279;EKAS LERAY BVBE (IESIS);GROUP1;TRAYIMTIMHAFJAAM 17;2600;BERCHEM (ANTWERPEN);BE;NED;0032/37760561; ;TA469862;15/09/14;14/11/14;369761;EUR;368,9
DEV2;7/10/14 13:30;2275;EKAS WILLEKENS BVBE;GROUP1;JIEVIMSISTRAAT 5;3051;SINT-JORIS-WEERT;BE;NED;0032/16477790; ;TA482466;25/09/14;25/10/14;372466;EUR;21,12
DEV2;7/10/14 13:30;2299;EKAS VENAASS BVBE;GROUP1;TARKJAAM 111;9300;AALST;BE;NED;0032/53776941; ;TA466882;25/08/14;24/09/14;365872;EUR;174,7
DEV2;7/10/14 13:30;2299;EKAS VENAASS BVBE;GROUP1;TARKJAAM 111;9300;AALST;BE;NED;0032/53776941; ;TA482226;24/09/14;24/10/14;372125;EUR;103,96
DEV2;7/10/14 13:30;2299;EKAS VENAASS BVBE;GROUP1;TARKJAAM 111;9300;AALST;BE;NED;0032/53776941; ;TA482226;24/09/14;24/10/14;372126;EUR;123,71
DEV2;7/10/14 13:30;2297;KHERNECA NV;GROUP1;RIITVIJDI 32;9100;SINT-NIKLAAS;BE;NED;0032/37767156; ;TA480829;18/09/14;18/10/14;370819;EUR;273,17
DEV2;7/10/14 13:30;2297;KHERNECA NV;GROUP1;RIITVIJDI 32;9100;SINT-NIKLAAS;BE;NED;0032/37767156; ;TA480820;18/09/14;18/10/14;370820;EUR;102,18
DEV2;7/10/14 13:30;2297;KHERNECA NV;GROUP1;RIITVIJDI 32;9100;SINT-NIKLAAS;BE;NED;0032/37767156; ;TA480822;18/09/14;18/10/14;370821;EUR;131,84
DEV2;7/10/14 13:30;2297;KHERNECA NV;GROUP1;RIITVIJDI 32;9100;SINT-NIKLAAS;BE;NED;0032/37767156; ;TA482228;24/09/14;24/10/14;372127;EUR;123,71
DEV2;7/10/14 13:30;2292;EKAS DELRUE-DE SCHEKKER BVBE;GROUP1;KIRKSTRAAT 42;9170;SINT-GILLIS-WAAS;BE;NED;0032/37705033; ;TA469266;11/09/14;11/10/14;369156;EUR;162,99
DEV2;7/10/14 13:30;2292;EKAS DELRUE-DE SCHEKKER BVBE;GROUP1;KIRKSTRAAT 42;9170;SINT-GILLIS-WAAS;BE;NED;0032/37705033; ;TA469268;11/09/14;11/10/14;369157;EUR;58,4
DEV2;7/10/14 13:30;2293;EKAS BUYSS BVBE;GROUP1;FRAMKRIKJII 123;2000;ANTWERPEN;BE;NED;0032/32326889;;TA442906;5/02/14;7/03/14;342905;EUR;1275,08
DEV2;7/10/14 13:30;2293;EKAS BUYSS BVBE;GROUP1;FRAMKRIKJII 123;2000;ANTWERPEN;BE;NED;0032/32326889;;TA444229;18/02/14;20/03/14;344129;EUR;799,42
DEV2;7/10/14 13:30;2293;EKAS BUYSS BVBE;GROUP1;FRAMKRIKJII 123;2000;ANTWERPEN;BE;NED;0032/32326889;;TA444646;20/02/14;22/03/14;344535;EUR;239,85
DEV2;7/10/14 13:30;2293;EKAS BUYSS BVBE;GROUP1;FRAMKRIKJII 123;2000;ANTWERPEN;BE;NED;0032/32326889;;TA446849;4/03/14;3/04/14;345839;EUR;890,2
DEV2;7/10/14 13:30;2293;EKAS BUYSS BVBE;GROUP1;FRAMKRIKJII 123;2000;ANTWERPEN;BE;NED;0032/32326889;;TA448208;12/03/14;11/04/14;347107;EUR;1648,5
DEV2;7/10/14 13:30;2293;EKAS BUYSS BVBE;GROUP1;FRAMKRIKJII 123;2000;ANTWERPEN;BE;NED;0032/32326889;;TA449220;24/03/14;23/04/14;349120;EUR;732,71
DEV2;7/10/14 13:30;2293;EKAS BUYSS BVBE;GROUP1;FRAMKRIKJII 123;2000;ANTWERPEN;BE;NED;0032/32326889;;TA468040;28/05/14;27/06/14;358040;EUR;268,39
DEV2;7/10/14 13:30;2293;EKAS BUYSS BVBE;GROUP1;FRAMKRIKJII 123;2000;ANTWERPEN;BE;NED;0032/32326889;;TA469208;10/06/14;10/07/14;359208;EUR;504,32
